,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference
158,2011-09-30 03:20:09,1317370809.0,adp,0.62,48.12,24.792531120331937,1131.420044,-15.47735960814032,40.269890728472255
159,2007-02-20 18:32:39,1172017959.0,adp,0.012,50.7,31.483402489626556,1459.680054,9.04527716800138,22.438125321625176
160,2012-01-04 00:07:51,1325657271.0,adp,0.61,54.46,41.23443983402489,1277.300049,-4.579405953911359,45.81384578793625
161,2013-04-23 04:13:36,1366708416.0,adp,0.46,65.5,69.86514522821575,1578.780029,17.942630905889096,51.922514322326656
162,2006-06-27 09:26:37,1151418397.0,adp,0.012,44.48,15.35269709543567,1239.199951,-7.4256706097535385,22.778367705189208
163,2012-04-20 21:07:33,1334974053.0,adp,0.58,55.02,42.68672199170124,1378.530029,2.982971292089732,39.70375069961151
164,2013-02-06 18:15:11,1360196111.0,adp,7.29,60.33,56.457468879668035,1512.119995,12.96279860384519,43.49467027582284
165,2013-04-26 14:37:22,1367005042.0,adp,0.46,66.59,72.69190871369294,1582.23999,18.20110700495038,54.49080170874256
166,2004-05-12 18:03:39,1084403019.0,adp,0.015,45.7,18.516597510373444,1097.280029,-18.02778659245994,36.544384102833384
167,2011-08-05 04:11:51,1312535511.0,adp,0.57,47.88,24.1701244813278,1199.380005,-10.40041636755565,34.570540848883454
168,2007-10-22 09:12:40,1193062360.0,adp,0.008,47.52,23.236514522821576,1506.329956,12.530254221370168,10.706260301451408
169,2012-07-26 00:02:28,1343278948.0,adp,0.27,55.41,43.69813278008297,1360.02002,1.6001826075036445,42.097950172579324
170,2013-02-06 12:50:17,1360176617.0,adsk,5.45,39.06,0.0,1512.119995,0.0,0.0
171,2005-02-25 15:10:44,1109365844.0,adsk,0.0,29.83,-23.630312339989768,1211.369995,-19.889294566202732,-3.7410177737870356
172,2003-10-03 16:48:40,1065217720.0,adsk,0.0,18.44,-52.79057859703021,1029.849976,-31.89363414244119,-20.896944454589022
173,2013-05-14 02:47:26,1368517646.0,adsk,36.49,38.9,-0.40962621607783845,1650.339966,9.140807042896089,-9.550433258973927
174,2004-08-03 23:39:21,1091594361.0,adsk,0.0,39.96,2.3041474654377843,1099.689941,-27.27495538474114,29.579102850178923
175,2005-04-19 09:08:08,1113919688.0,adsk,0.0,31.69,-18.868407578085,1152.780029,-23.763984815239482,4.89557723715448
176,2013-04-23 04:44:32,1366710272.0,adt,48.01,43.84,0.0,1578.780029,0.0,0.0
177,2013-05-09 13:05:42,1368122742.0,adt,69.94,44.47,1.4370437956204276,1626.670044,3.0333557633316093,-1.5963119677111817
178,2004-09-24 17:33:50,1096065230.0,aee,0.804,46.07,0.0,1110.109985,0.0,0.0
179,2008-01-23 19:17:07,1201137427.0,aee,1.02,46.34,0.5860646841762603,1338.599976,20.58264443049757,-19.99657974632131
180,2012-04-23 16:14:50,1335215690.0,aee,86.81,31.45,-31.734317343173434,1366.939941,23.135541475198966,-54.8698588183724
181,2004-11-02 15:30:15,1099431015.0,aee,0.804,48.01,4.210983286303446,1130.560059,1.84216647686489,2.3688168094385564
182,2006-01-10 11:29:29,1136914169.0,aee,0.863,51.66,12.133709572389833,1289.689941,16.176771529534527,-4.043061957144694
183,2005-12-16 06:43:01,1134736981.0,aee,0.863,52.32,13.566312133709571,1267.319946,14.16165633353888,-0.5953441998293094
184,2007-02-20 06:12:12,1171973532.0,aee,0.965,53.51,16.14933796396787,1459.680054,31.489678835741653,-15.340340871773783
185,2013-05-15 17:35:45,1368657345.0,aee,94.51,36.37,-21.054916431517263,1658.780029,49.42483640483604,-70.4797528363533
186,2008-12-08 10:59:42,1228755582.0,aeo,0.054,9.73,0.0,909.7000119999999,0.0,0.0
187,2009-01-12 14:36:10,1231792570.0,aeo,0.054,10.13,4.110996916752316,870.26001,-4.335495380866274,8.44649229761859
188,2008-01-23 20:30:47,1201141847.0,aep,1.55,43.82,0.0,1338.599976,0.0,0.0
189,2013-04-25 05:13:54,1366884834.0,aep,126.19,50.9,16.15700593336376,1585.160034,18.419248649381423,-2.2622427160176635
190,2007-04-10 20:12:53,1176253973.0,aep,1.457,49.34,12.59698767685989,1448.390015,8.201855742450721,4.395131934409168
191,2007-03-07 02:53:36,1173257616.0,aep,1.342,45.33,3.4459151072569556,1391.969971,3.987001042647562,-0.5410859353906066
192,2005-04-04 22:37:45,1112672265.0,aep,1.435,33.96,-22.501141031492466,1176.119995,-12.13805348223015,-10.363087549262316
193,2011-04-08 04:53:43,1302256423.0,aep,136.63,35.47,-19.05522592423551,1328.170044,-0.7791672035709052,-18.276058720664608
194,2004-08-03 23:58:46,1091595526.0,aep,1.754,31.64,-27.79552715654952,1099.689941,-17.84775431670857,-9.947772839840951
195,2012-07-27 00:36:41,1343367401.0,aep,123.75,41.95,-4.267457781834773,1385.969971,3.5387715411105027,-7.806229322945276
196,2003-10-03 17:23:47,1065219827.0,aes,101.18,7.96,0.0,1029.849976,0.0,0.0
197,2007-04-11 05:09:29,1176286169.0,aes,6.513,22.42,181.65829145728645,1438.869995,39.71646633315065,141.9418251241358
198,2004-08-04 00:04:30,1091595870.0,aes,15.619,9.66,21.356783919597994,1098.630005,6.6786454923411105,14.678138427256883
199,2003-12-15 21:31:38,1071545498.0,aes,29.748,8.39,5.402010050251263,1068.040039,3.70831323882072,1.6936968114305433
200,2004-10-26 04:29:14,1098782954.0,aes,15.619,11.05,38.819095477386945,1111.089966,7.888526668276588,30.930568809110355
201,2008-04-23 21:50:03,1209005403.0,aes,5.687,17.63,121.48241206030148,1379.930054,33.993308361255906,87.48910369904559
202,2013-05-23 20:50:51,1369360251.0,aes,279.88,12.9,62.060301507537694,1650.51001,60.26703388494325,1.793267622594442
203,2005-02-18 08:12:43,1108735963.0,aes,10.698,16.48,107.03517587939697,1201.589966,16.67621440037787,90.3589614790191
204,2008-01-23 21:05:49,1201143949.0,aes,5.378,17.9,124.87437185929646,1338.599976,29.980094887141117,94.89427697215534
